freq,Jxx_0f,Phxx_0f,Jxy_0f,Phxy_0f,Jyx_0f,Phyx_0f,Jyy_0f,Phyy_0f,Jxx_2f,Phxx_2f,Jxy_2f,Phxy_2f,Jyx_2f,Phyx_2f,Jyy_2f,Phyy_2f
188.7867647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+130,0.00E+130,0.00E+130,0.00E+130,0.00E+130,0.00E+130,0.00E+130,0.00E+130
189.3676471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+131,0.00E+131,0.00E+131,0.00E+131,0.00E+131,0.00E+131,0.00E+131,0.00E+131
189.9485294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+132,0.00E+132,0.00E+132,0.00E+132,0.00E+132,0.00E+132,0.00E+132,0.00E+132
190.5294118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+133,0.00E+133,0.00E+133,0.00E+133,0.00E+133,0.00E+133,0.00E+133,0.00E+133
191.1102941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+134,0.00E+134,0.00E+134,0.00E+134,0.00E+134,0.00E+134,0.00E+134,0.00E+134
191.6911765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+135,0.00E+135,0.00E+135,0.00E+135,0.00E+135,0.00E+135,0.00E+135,0.00E+135
192.2720588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+136,0.00E+136,0.00E+136,0.00E+136,0.00E+136,0.00E+136,0.00E+136,0.00E+136
192.8529412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+137,0.00E+137,0.00E+137,0.00E+137,0.00E+137,0.00E+137,0.00E+137,0.00E+137
193.4338235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+138,0.00E+138,0.00E+138,0.00E+138,0.00E+138,0.00E+138,0.00E+138,0.00E+138
194.0147059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+139,0.00E+139,0.00E+139,0.00E+139,0.00E+139,0.00E+139,0.00E+139,0.00E+139
194.5955882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+140,0.00E+140,0.00E+140,0.00E+140,0.00E+140,0.00E+140,0.00E+140,0.00E+140
195.1764706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+141,0.00E+141,0.00E+141,0.00E+141,0.00E+141,0.00E+141,0.00E+141,0.00E+141
195.7573529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+142,0.00E+142,0.00E+142,0.00E+142,0.00E+142,0.00E+142,0.00E+142,0.00E+142
196.3382353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+143,0.00E+143,0.00E+143,0.00E+143,0.00E+143,0.00E+143,0.00E+143,0.00E+143
196.9191176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+144,0.00E+144,0.00E+144,0.00E+144,0.00E+144,0.00E+144,0.00E+144,0.00E+144
197.5,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+145,0.00E+145,0.00E+145,0.00E+145,0.00E+145,0.00E+145,0.00E+145,0.00E+145
198.0808824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+146,0.00E+146,0.00E+146,0.00E+146,0.00E+146,0.00E+146,0.00E+146,0.00E+146
198.6617647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+147,0.00E+147,0.00E+147,0.00E+147,0.00E+147,0.00E+147,0.00E+147,0.00E+147
199.2426471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+148,0.00E+148,0.00E+148,0.00E+148,0.00E+148,0.00E+148,0.00E+148,0.00E+148
199.8235294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+149,0.00E+149,0.00E+149,0.00E+149,0.00E+149,0.00E+149,0.00E+149,0.00E+149
200.4044118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+150,0.00E+150,0.00E+150,0.00E+150,0.00E+150,0.00E+150,0.00E+150,0.00E+150
200.9852941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+151,0.00E+151,0.00E+151,0.00E+151,0.00E+151,0.00E+151,0.00E+151,0.00E+151
201.5661765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+152,0.00E+152,0.00E+152,0.00E+152,0.00E+152,0.00E+152,0.00E+152,0.00E+152
202.1470588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+153,0.00E+153,0.00E+153,0.00E+153,0.00E+153,0.00E+153,0.00E+153,0.00E+153
202.7279412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+154,0.00E+154,0.00E+154,0.00E+154,0.00E+154,0.00E+154,0.00E+154,0.00E+154
203.3088235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+155,0.00E+155,0.00E+155,0.00E+155,0.00E+155,0.00E+155,0.00E+155,0.00E+155
203.8897059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+156,0.00E+156,0.00E+156,0.00E+156,0.00E+156,0.00E+156,0.00E+156,0.00E+156
204.4705882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+157,0.00E+157,0.00E+157,0.00E+157,0.00E+157,0.00E+157,0.00E+157,0.00E+157
205.0514706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+158,0.00E+158,0.00E+158,0.00E+158,0.00E+158,0.00E+158,0.00E+158,0.00E+158
205.6323529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+159,0.00E+159,0.00E+159,0.00E+159,0.00E+159,0.00E+159,0.00E+159,0.00E+159
206.2132353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+160,0.00E+160,0.00E+160,0.00E+160,0.00E+160,0.00E+160,0.00E+160,0.00E+160
206.7941176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+161,0.00E+161,0.00E+161,0.00E+161,0.00E+161,0.00E+161,0.00E+161,0.00E+161
207.375,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+162,0.00E+162,0.00E+162,0.00E+162,0.00E+162,0.00E+162,0.00E+162,0.00E+162
207.9558824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+163,0.00E+163,0.00E+163,0.00E+163,0.00E+163,0.00E+163,0.00E+163,0.00E+163
208.5367647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+164,0.00E+164,0.00E+164,0.00E+164,0.00E+164,0.00E+164,0.00E+164,0.00E+164
209.1176471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+165,0.00E+165,0.00E+165,0.00E+165,0.00E+165,0.00E+165,0.00E+165,0.00E+165
209.6985294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+166,0.00E+166,0.00E+166,0.00E+166,0.00E+166,0.00E+166,0.00E+166,0.00E+166
210.2794118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+167,0.00E+167,0.00E+167,0.00E+167,0.00E+167,0.00E+167,0.00E+167,0.00E+167
210.8602941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+168,0.00E+168,0.00E+168,0.00E+168,0.00E+168,0.00E+168,0.00E+168,0.00E+168
211.4411765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+169,0.00E+169,0.00E+169,0.00E+169,0.00E+169,0.00E+169,0.00E+169,0.00E+169
212.0220588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+170,0.00E+170,0.00E+170,0.00E+170,0.00E+170,0.00E+170,0.00E+170,0.00E+170
212.6029412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+171,0.00E+171,0.00E+171,0.00E+171,0.00E+171,0.00E+171,0.00E+171,0.00E+171
213.1838235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+172,0.00E+172,0.00E+172,0.00E+172,0.00E+172,0.00E+172,0.00E+172,0.00E+172
213.7647059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+173,0.00E+173,0.00E+173,0.00E+173,0.00E+173,0.00E+173,0.00E+173,0.00E+173
214.3455882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+174,0.00E+174,0.00E+174,0.00E+174,0.00E+174,0.00E+174,0.00E+174,0.00E+174
214.9264706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+175,0.00E+175,0.00E+175,0.00E+175,0.00E+175,0.00E+175,0.00E+175,0.00E+175
215.5073529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+176,0.00E+176,0.00E+176,0.00E+176,0.00E+176,0.00E+176,0.00E+176,0.00E+176
216.0882353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+177,0.00E+177,0.00E+177,0.00E+177,0.00E+177,0.00E+177,0.00E+177,0.00E+177
216.6691176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+178,0.00E+178,0.00E+178,0.00E+178,0.00E+178,0.00E+178,0.00E+178,0.00E+178
217.25,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+179,0.00E+179,0.00E+179,0.00E+179,0.00E+179,0.00E+179,0.00E+179,0.00E+179
217.8308824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+180,0.00E+180,0.00E+180,0.00E+180,0.00E+180,0.00E+180,0.00E+180,0.00E+180
218.4117647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+181,0.00E+181,0.00E+181,0.00E+181,0.00E+181,0.00E+181,0.00E+181,0.00E+181
218.9926471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+182,0.00E+182,0.00E+182,0.00E+182,0.00E+182,0.00E+182,0.00E+182,0.00E+182
219.5735294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+183,0.00E+183,0.00E+183,0.00E+183,0.00E+183,0.00E+183,0.00E+183,0.00E+183
220.1544118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+184,0.00E+184,0.00E+184,0.00E+184,0.00E+184,0.00E+184,0.00E+184,0.00E+184
220.7352941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+185,0.00E+185,0.00E+185,0.00E+185,0.00E+185,0.00E+185,0.00E+185,0.00E+185
221.3161765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+186,0.00E+186,0.00E+186,0.00E+186,0.00E+186,0.00E+186,0.00E+186,0.00E+186
221.8970588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+187,0.00E+187,0.00E+187,0.00E+187,0.00E+187,0.00E+187,0.00E+187,0.00E+187
222.4779412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+188,0.00E+188,0.00E+188,0.00E+188,0.00E+188,0.00E+188,0.00E+188,0.00E+188
223.0588235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+189,0.00E+189,0.00E+189,0.00E+189,0.00E+189,0.00E+189,0.00E+189,0.00E+189
223.6397059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+190,0.00E+190,0.00E+190,0.00E+190,0.00E+190,0.00E+190,0.00E+190,0.00E+190
224.2205882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+191,0.00E+191,0.00E+191,0.00E+191,0.00E+191,0.00E+191,0.00E+191,0.00E+191
224.8014706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+192,0.00E+192,0.00E+192,0.00E+192,0.00E+192,0.00E+192,0.00E+192,0.00E+192
225.3823529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+193,0.00E+193,0.00E+193,0.00E+193,0.00E+193,0.00E+193,0.00E+193,0.00E+193
225.9632353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+194,0.00E+194,0.00E+194,0.00E+194,0.00E+194,0.00E+194,0.00E+194,0.00E+194
226.5441176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+195,0.00E+195,0.00E+195,0.00E+195,0.00E+195,0.00E+195,0.00E+195,0.00E+195
227.125,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+196,0.00E+196,0.00E+196,0.00E+196,0.00E+196,0.00E+196,0.00E+196,0.00E+196
227.7058824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+197,0.00E+197,0.00E+197,0.00E+197,0.00E+197,0.00E+197,0.00E+197,0.00E+197
228.2867647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+198,0.00E+198,0.00E+198,0.00E+198,0.00E+198,0.00E+198,0.00E+198,0.00E+198
228.8676471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+199,0.00E+199,0.00E+199,0.00E+199,0.00E+199,0.00E+199,0.00E+199,0.00E+199
229.4485294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+200,0.00E+200,0.00E+200,0.00E+200,0.00E+200,0.00E+200,0.00E+200,0.00E+200
230.0294118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+201,0.00E+201,0.00E+201,0.00E+201,0.00E+201,0.00E+201,0.00E+201,0.00E+201
230.6102941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+202,0.00E+202,0.00E+202,0.00E+202,0.00E+202,0.00E+202,0.00E+202,0.00E+202
231.1911765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+203,0.00E+203,0.00E+203,0.00E+203,0.00E+203,0.00E+203,0.00E+203,0.00E+203
231.7720588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+204,0.00E+204,0.00E+204,0.00E+204,0.00E+204,0.00E+204,0.00E+204,0.00E+204
232.3529412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+205,0.00E+205,0.00E+205,0.00E+205,0.00E+205,0.00E+205,0.00E+205,0.00E+205
232.9338235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+206,0.00E+206,0.00E+206,0.00E+206,0.00E+206,0.00E+206,0.00E+206,0.00E+206
233.5147059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+207,0.00E+207,0.00E+207,0.00E+207,0.00E+207,0.00E+207,0.00E+207,0.00E+207
234.0955882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+208,0.00E+208,0.00E+208,0.00E+208,0.00E+208,0.00E+208,0.00E+208,0.00E+208
234.6764706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+209,0.00E+209,0.00E+209,0.00E+209,0.00E+209,0.00E+209,0.00E+209,0.00E+209
235.2573529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+210,0.00E+210,0.00E+210,0.00E+210,0.00E+210,0.00E+210,0.00E+210,0.00E+210
235.8382353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+211,0.00E+211,0.00E+211,0.00E+211,0.00E+211,0.00E+211,0.00E+211,0.00E+211
236.4191176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+212,0.00E+212,0.00E+212,0.00E+212,0.00E+212,0.00E+212,0.00E+212,0.00E+212
237,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+213,0.00E+213,0.00E+213,0.00E+213,0.00E+213,0.00E+213,0.00E+213,0.00E+213
237.5808824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+214,0.00E+214,0.00E+214,0.00E+214,0.00E+214,0.00E+214,0.00E+214,0.00E+214
238.1617647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+215,0.00E+215,0.00E+215,0.00E+215,0.00E+215,0.00E+215,0.00E+215,0.00E+215
238.7426471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+216,0.00E+216,0.00E+216,0.00E+216,0.00E+216,0.00E+216,0.00E+216,0.00E+216
239.3235294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+217,0.00E+217,0.00E+217,0.00E+217,0.00E+217,0.00E+217,0.00E+217,0.00E+217
239.9044118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+218,0.00E+218,0.00E+218,0.00E+218,0.00E+218,0.00E+218,0.00E+218,0.00E+218
240.4852941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+219,0.00E+219,0.00E+219,0.00E+219,0.00E+219,0.00E+219,0.00E+219,0.00E+219
241.0661765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+220,0.00E+220,0.00E+220,0.00E+220,0.00E+220,0.00E+220,0.00E+220,0.00E+220
241.6470588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+221,0.00E+221,0.00E+221,0.00E+221,0.00E+221,0.00E+221,0.00E+221,0.00E+221
242.2279412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+222,0.00E+222,0.00E+222,0.00E+222,0.00E+222,0.00E+222,0.00E+222,0.00E+222
242.8088235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+223,0.00E+223,0.00E+223,0.00E+223,0.00E+223,0.00E+223,0.00E+223,0.00E+223
243.3897059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+224,0.00E+224,0.00E+224,0.00E+224,0.00E+224,0.00E+224,0.00E+224,0.00E+224
243.9705882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+225,0.00E+225,0.00E+225,0.00E+225,0.00E+225,0.00E+225,0.00E+225,0.00E+225
244.5514706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+226,0.00E+226,0.00E+226,0.00E+226,0.00E+226,0.00E+226,0.00E+226,0.00E+226
245.1323529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+227,0.00E+227,0.00E+227,0.00E+227,0.00E+227,0.00E+227,0.00E+227,0.00E+227
245.7132353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+228,0.00E+228,0.00E+228,0.00E+228,0.00E+228,0.00E+228,0.00E+228,0.00E+228
246.2941176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+229,0.00E+229,0.00E+229,0.00E+229,0.00E+229,0.00E+229,0.00E+229,0.00E+229
246.875,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+230,0.00E+230,0.00E+230,0.00E+230,0.00E+230,0.00E+230,0.00E+230,0.00E+230
247.4558824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+231,0.00E+231,0.00E+231,0.00E+231,0.00E+231,0.00E+231,0.00E+231,0.00E+231
248.0367647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+232,0.00E+232,0.00E+232,0.00E+232,0.00E+232,0.00E+232,0.00E+232,0.00E+232
248.6176471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+233,0.00E+233,0.00E+233,0.00E+233,0.00E+233,0.00E+233,0.00E+233,0.00E+233
249.1985294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+234,0.00E+234,0.00E+234,0.00E+234,0.00E+234,0.00E+234,0.00E+234,0.00E+234
249.7794118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+235,0.00E+235,0.00E+235,0.00E+235,0.00E+235,0.00E+235,0.00E+235,0.00E+235
250.3602941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+236,0.00E+236,0.00E+236,0.00E+236,0.00E+236,0.00E+236,0.00E+236,0.00E+236
250.9411765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+237,0.00E+237,0.00E+237,0.00E+237,0.00E+237,0.00E+237,0.00E+237,0.00E+237
251.5220588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+238,0.00E+238,0.00E+238,0.00E+238,0.00E+238,0.00E+238,0.00E+238,0.00E+238
252.1029412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+239,0.00E+239,0.00E+239,0.00E+239,0.00E+239,0.00E+239,0.00E+239,0.00E+239
252.6838235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+240,0.00E+240,0.00E+240,0.00E+240,0.00E+240,0.00E+240,0.00E+240,0.00E+240
253.2647059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+241,0.00E+241,0.00E+241,0.00E+241,0.00E+241,0.00E+241,0.00E+241,0.00E+241
253.8455882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+242,0.00E+242,0.00E+242,0.00E+242,0.00E+242,0.00E+242,0.00E+242,0.00E+242
254.4264706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+243,0.00E+243,0.00E+243,0.00E+243,0.00E+243,0.00E+243,0.00E+243,0.00E+243
255.0073529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+244,0.00E+244,0.00E+244,0.00E+244,0.00E+244,0.00E+244,0.00E+244,0.00E+244
255.5882353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+245,0.00E+245,0.00E+245,0.00E+245,0.00E+245,0.00E+245,0.00E+245,0.00E+245
